story,genre
التاسيس هو فيلم من بطوله ليوناردو دي كابريو وجوزيف جوردون ليفيت والين بيج يتم اعطاء اللص الذي يسرق اسرار الشركات من خلال استخدام تقنيه مشاركه الاحلام المهمه العكسيه المتمثله في زرع فكره في ذهن,"['اثارة', 'اكشن', 'مغامرات']"
رفعت هو فيلم بطوله نيكي ايكوكس اوريا شيلتون وداش ميهوك ويكافح هنري ماثيوز البالغ من العمر مع الحياه بعد ان تم نشر والده الاحتياطي في افغانستان بمساعده من راعي محلي يقرر الصبي ان ياخذ,['دراما']
هو فيلم من بطوله جان رينو وكاد ميراد وجان بيار داروسين ينتقد احد افراد العصابه المتقاعدين موجه من الانتقام بعد ان تركه ميتا مع رصاصه في جسده من قبل صديق طفولته السابق,"['اثارة', 'اكشن', 'جريمة']"
الفيلم الامريكي هو فيلم من بطوله جورج كلوني باولو بوناسيلي و يختبئ قاتل في ايطاليا لمهمه اخيره,"['اثارة', 'جريمة']"
يتسبب العمل في انتقال ام عازبه الى الصين مع ابنها الصغير في بيته الجديد يعانق الصبي الكونغ فو يدرسه من قبل سيد,"['اكشن', 'دراما']"
بلو فالنتاين هو فيلم من بطوله ريان جوسلينج وميشيل وليامز وجون دومان العلاقه بين الزوجين المعاصرين المعاصرين ورسم تطورها على مدى سنوات عبر التقاطع بين الفترات الزمنيه,['دراما']
حكايه ما بعد المروع حيث يحارب رجل وحيد طريقه عبر امريكا من اجل حمايه كتاب مقدس يحمل اسرار الانقاذ,"['اكشن', 'جريمة']"
هو فيلم من بطوله و و يستكشف اصول سائق السياره فرانكنشتاين الاول كارل لوك لوكاس الذي توفي في سباق في بدايه الفيلم الاول,"['اثارة', 'اكشن']"
تدور احداث الفيلم داخل نظام الكمبيوتر حيث يقوم برنامج للالعاب الالكترونيه صممه فلين كيفن اثناء اللعبه بتحدي برنامج المراقبه الرئيسي مما يتسبب في فوضى ودمار في انحاء الشبكه التي تقوم في اطار فانتازي بسحب مصممها الى الداخل ليتحول الى شخصيه الكترونيه داخل صراع محتوم يؤدي الى الموت بينما يحاول ابنه شون فلين البحث عن والده ليكتشف ان البرنامج صنع حاله من الفوضى في النظام فيقرر هو الاخر الدخول لانقاذه,"['اكشن', 'مغامرات']"
هوت توب تايم ماشين هو فيلم من بطوله جون كوزاك روب كوردردري وكريغ روبنسون اله الزمن المعطوبه في منتجع للتزلج تاخذ الى عام مع صديقين له وابن اخيه حيث يجب عليهما قضاء ليله مصيريه,['كوميديا']
هيز اوت اوف ماي ليج هو فيلم من بطوله جاي باروشيل واليس ايف وت ميلر متوسط جو يجتمع مع المراه المثاليه ولكن افتقاره للثقه وتاثير اصدقاؤه وعائلته يبدا بالاختيار في,['كوميديا']
يجب على الساحر الرئيسي بالتزار بليك ان يجد ويدرب نسل ميرلين لهزيمه الساحر المظلم مورغانا لا فيي,['اكشن']
هو فيلم من بطوله دواين جونسون واشلي جود وجولي اندروز ان الفعل السيء من جانب لاعب هوكي في دوري الدرجه الثانيه ينتج عنه جمله غير اعتياديه فهو يجب ان يخدم كجنيه واقعيه,['كوميديا']
فيلم هو فيلم من بطوله و و يوافق نجم اباحي قادم على المشاركه في فيلم فني من اجل جعل استراحه نظيفه من العمل فقط لتكتشف انه,"['اثارة', 'رعب']"
هو فيلم من بطوله مايلي سايروس ليام هيمسوورث وجريج كينير يتم ارسال فتاه متمرده الى بلده شاطئيه جنوبيه في الصيف للبقاء مع والدها من خلال حبهم المتبادل للموسيقى يتعلم الثنائي المتباعد,['دراما']
عزيزتي جون فيلم من بطوله تشانينج تاتوم اماندا سيفريد وريتشارد جنكينز دراما رومانسيه عن جندي يسقط في مدرسه جامعيه محافظه اثناء وجوده في البيت في اجازه,['دراما']
ميرورز هو فيلم من بطوله نيك ستال وايمانويل فوجير وايفان جونز عندما يقوم ماكس الذي يتعافى من حادث ماساوي بوظيفه حارس امن ليلي يبدا في رؤيه رؤى امراه غامضه شابه في,['رعب']
طفلين يصوران بالتلقيح الاصطناعي يجلبان والدهما البيولوجي الى حياتهما العائليه غير التقليديه,['دراما']
عندما يكتشف ان رؤسائه في العمل يستضيفون مادبه تحتفل بحماسه ضيوفهم يتساءل مسؤول تنفيذي متزايد عن ذلك عندما,['دراما']
بعد تحطم طائره غريبه وغير امنه يدخل فيروس سام غير عادي الى بلده زراعيه غريبه يتم فرض الحجر الصحي على زوجين شابين ولكنهم يقاتلون,"['اثارة', 'رعب']"
فيلم هو فيلم من بطوله و و عندما يستخدم العقل المدبر الاجرامي ثلاثه من الفتيات اليتيمات كنائمات لمخطط كبير يجد ان حبهن يغيره بشكل كبير نحو الافضل,['كوميديا']
كيف تعرفون هو فيلم من بطوله ريس ويذرسبون بول رود واوين ويلسون بعد قطعها من فريق كره القدم في الولايات المتحده والشعور بزمن طويل في موقعها الاول تجد ليزا نفسها تقيم حياتها وفي وسط الحب,['دراما']
سينالز اند سينتس هو فيلم من بطوله جوني سترونج وكيفن فيليبس وكوستاس مانديلور في شجاع نيو اورليانز يحاول المحقق شون ريلي المحاصر التعامل مع وفاه ابنه الصغير وفشله في,"['اثارة', 'اكشن', 'جريمة']"
يخرج غوردون جيكو الان من السجن ولكنه لا يزال من قبل نظرائه وهو يعمل في المستقبل مع زوج ابنته وهو وسيط اسهم مثالي عندما,['دراما']
هذه المره هو القتال في اول بطوله بين السجون مع ركبه واحده,"['اكشن', 'جريمة', 'دراما']"
هو فيلم من بطوله بريندان كويل وهاريسون غيلبرتسون وستيف لو ماركوند في عام قامت شركه الانفاق الاستراليه الاولى بنفق تحت التحصينات الالمانيه ومخابئ لتفجير المتفجرات الضخمه,['دراما']
فيلم الزفاف العائلي لدينا هو فيلم بطوله امريكا فيريرا فورست ويتيكر وكارلوس مينسيا الاسابيع التي سبقت حفل زفاف زوجين شابين كوميدي ومجهد خاصه عندما يحاول اباؤهم ان يضعوا,['كوميديا']
عند عودته الى موطن اجداده يعض ويلعنه بالذئب,"['دراما', 'رعب']"
هو فيلم من بطوله وون بن و حارس مرمى هادئ مرتبط عنيف ياخذ عصابه تهريب المخدرات والاعضاء على امل انقاذ الطفل الذي هو صديقه الوحيد,"['اكشن', 'دراما']"
فيلم هو فيلم من بطوله كريس ميسينا وكارولين ظافرناس وبوكيم وودباين مجموعه من الناس محاصرون في مصعد والشيطان في ظروف غامضه بينهم,['رعب']
فيلم مورنينغ جلوري هو فيلم من بطوله ريتشل ماك ادامز وهاريسون فورد وديان كيتون يقبل منتج مبتكر للتلفزيون التحدي المتمثل في احياء برنامج العرض الصباحي المتعثر مع مضيفي الحرب المتنازعين,['دراما']
تتناول احداث الفيلم مغامرات انج الخليفه الشاب الذي يتعين عليه ان ينحي طفولته وان يوقف امه النار من استعباد امم المياه والارض والهواء في صراع ملحمي خيالي وان يتسيد كل امم العناصر اﻷربعه للطبيعه,"['اكشن', 'مغامرات']"
في عام عبر ثلاثه من عملاء الموساد الى برلين الشرقيه لاعتقال مجرم حرب نازي سيئ السمعه بعد ثلاثين عاما تاتي الاسرار التي يشاركها الوكلاء,"['اثارة', 'دراما']"
فيلم هو فيلم من بطوله و و بعد ان يرحل مدرب كره السله في المدرسه الثانويه يلتقي خمسه اصدقاء حميمين وزملاء سابقين في الفريق في عطله نهايه الاسبوع في الرابع من يوليو,['كوميديا']
مع علم العالم الان بهويته كرجل حديدي يجب على توني ستارك ان يتعامل مع كل من تدهور حالته الصحيه ورجل جنون انتقامي له علاقات مع,['اكشن']
كيف تدرب التنين الخاص بك هو فيلم من بطوله جاي باروخيل جيرارد بتلر وكريستوفر مينتز بلاس الشاب الطائر الفايكنج الذي يطمح في اصطياد التنين يصبح غير متوقع لتنين شاب نفسه ويتعلم انه قد يكون هناك,['اكشن']
فيلم هو فيلم من بطوله و و بعد الانسحاب الى شاتو مارمونت يعيد ممثل هوليوود بلا حراك النظر في حياته عندما تفاجئه ابنته البالغه من العمر احد عشر بزيارتها,"['دراما', 'كوميديا']"
عندما يكون في روما فيلم من بطوله كريستين بيل وجوش دوهاميل وانجليكا هيوستن بيث هي شابه طموحه في نيو يورك وهي محظوظه في الحب ومع ذلك في رحله عاصفه الى روما وهي تسرق باندفاع بعض النقود من,['كوميديا']
تتم ترجمه مسرحيه شكسبير الملحميه من صفحه الى اخرى مع تغيير جنس الشخصيه الرئيسيه بروسبيرو من ذكر الى اخر,"['دراما', 'كوميديا']"
هو فيلم من بطوله بريندان كويل وهاريسون غيلبرتسون وستيف لو ماركوند في عام قامت شركه الانفاق الاستراليه الاولى بنفق تحت التحصينات الالمانيه ومخابئ لتفجير المتفجرات الضخمه,['دراما']
في عام عبر ثلاثه من عملاء الموساد الى برلين الشرقيه لاعتقال مجرم حرب نازي سيئ السمعه بعد ثلاثين عاما تاتي الاسرار التي يشاركها الوكلاء,"['اثارة', 'دراما']"
هو فيلم من بطوله وون بن و حارس مرمى هادئ مرتبط عنيف ياخذ عصابه تهريب المخدرات والاعضاء على امل انقاذ الطفل الذي هو صديقه الوحيد,"['اكشن', 'دراما']"
فيلم هو فيلم من بطوله كريس ميسينا وكارولين ظافرناس وبوكيم وودباين مجموعه من الناس محاصرون في مصعد والشيطان في ظروف غامضه بينهم,['رعب']
فيلم مورنينغ جلوري هو فيلم من بطوله ريتشل ماك ادامز وهاريسون فورد وديان كيتون يقبل منتج مبتكر للتلفزيون التحدي المتمثل في احياء برنامج العرض الصباحي المتعثر مع مضيفي الحرب المتنازعين,['دراما']
تتناول احداث الفيلم مغامرات انج الخليفه الشاب الذي يتعين عليه ان ينحي طفولته وان يوقف امه النار من استعباد امم المياه والارض والهواء في صراع ملحمي خيالي وان يتسيد كل امم العناصر اﻷربعه للطبيعه,"['اكشن', 'مغامرات']"
تتم ترجمه مسرحيه شكسبير الملحميه من صفحه الى اخرى مع تغيير جنس الشخصيه الرئيسيه بروسبيرو من ذكر الى اخر,"['دراما', 'كوميديا']"
فيلم هو فيلم من بطوله و و بعد ان يرحل مدرب كره السله في المدرسه الثانويه يلتقي خمسه اصدقاء حميمين وزملاء سابقين في الفريق في عطله نهايه الاسبوع في الرابع من يوليو,['كوميديا']
مع علم العالم الان بهويته كرجل حديدي يجب على توني ستارك ان يتعامل مع كل من تدهور حالته الصحيه ورجل جنون انتقامي له علاقات مع,['اكشن']
كيف تدرب التنين الخاص بك هو فيلم من بطوله جاي باروخيل جيرارد بتلر وكريستوفر مينتز بلاس الشاب الطائر الفايكنج الذي يطمح في اصطياد التنين يصبح غير متوقع لتنين شاب نفسه ويتعلم انه قد يكون هناك,['اكشن']
فيلم هو فيلم من بطوله و و بعد الانسحاب الى شاتو مارمونت يعيد ممثل هوليوود بلا حراك النظر في حياته عندما تفاجئه ابنته البالغه من العمر احد عشر بزيارتها,"['دراما', 'كوميديا']"
عندما يكون في روما فيلم من بطوله كريستين بيل وجوش دوهاميل وانجليكا هيوستن بيث هي شابه طموحه في نيو يورك وهي محظوظه في الحب ومع ذلك في رحله عاصفه الى روما وهي تسرق باندفاع بعض النقود من,['كوميديا']
هو فيلم من بطوله و و تركزت اثاره نفسيه حول في مجال العمليات السوداء و الوكيل الذي يضغط على ارهابي مشتبه به ليكشف عن الموقع,"['اثارة', 'جريمة', 'دراما']"
هو فيلم من بطوله و و على الشاطئ الشرقي لنيوزيلندا في عام يحصل بوي وهو طفل في الحاديه عشره من عمره ومروحه مايكل جاكسون المتدينين على فرصه لمعرفه مجرمه الغائب,"['دراما', 'كوميديا']"
الملاكم الوليد الذي يحاول الهروب من ظل شقيقه الملاكمه الاكبر سنا الاكثر شهره ولكن المضطربه والحصول على بلده,['دراما']
هو فيلم من بطوله راسل كرو اليزابيث بانكس وليام نيسون تنقلب حياه الزوجين راسا على عقب عندما تتهم الزوجه بجريمه قتل,"['اثارة', 'اكشن', 'جريمة']"
هو فيلم من بطوله زاكري جوردن وروبرت كابرون وراشيل هاريس مغامرات طفله تبلغ من العمر تخرج من المرحله الابتدائيه وتنتقل الى المرحله الاعداديه حيث يتعلم فيها العواقب,"['دراما', 'كوميديا']"
هو فيلم بطوله باتريك ويلسون روز بيرن وتاي سيمبكينز تتطلع احدى العائلات الى منع الارواح الشريره من حبس طفلها الغائر في غيبوبه في عالم يسمى مزيد,"['اثارة', 'رعب']"
بعد عوده الملك ريتشارد قلب الاسد من اورشليم و مقتله فى غاره على الاراضى الفرنسيه قبل عودته لانجلترا وتقمص روبن هود لشخصيه احد الفرسان حتى يعود بالتاج للبلاد ثم يتجه لتسليم سيف الفارس الذى تقمص شخصيته الى ابيه الذى يقنعه بتقمص شخصيه الابن الراحل حتى لا يرث الملك اراضيه وينقلب بارونات الشمال على الملك نتيجه خيانه احد معاونيه لكن روبن هود يقودهم للانتصار على الغزاه الفرنسيين قبل ان ينقلب عليه الملك وتبدا الاسطوره المعروفه,"['اكشن', 'دراما', 'مغامرات']"
نوع من قصه مضحكه هو فيلم بطوله كير جيلكريست زاك وايما روبرتس يبدا المراهق المكتئب سريريا ببدايه جديده بعد ان يتفقد نفسه في جناح للامراض النفسيه للبالغين,['دراما']
هو فيلم من بطوله شارني فينسون ريك مالامبري وادم سيفاني تجد مجموعه ضيقه من راقصي الشوارع في مدينه نيويورك انفسهم محصورين ضد افضل راقصي الهيب هوب في العالم في مواجهه عاليه المخاطر,['دراما']
خوارق النشاط هو فيلم من بطوله كاتي فيذرستون ميكا ومولي افرايم بعد تجربه ما تعتقد انها سلسله من اقتحام تقوم عائله باعداد كاميرات امنيه حول منزلهم فقط لتحقيق ذلك,['رعب']
الازواج المتشابهون والمفردون في لوس انجلوس يتفككون ويتكون من اساس الضغوط وتوقعات عيد الحب,['كوميديا']
عندما تتاذى والده ليلبرور بشكل غامض في حادث ركوب دراجهيقلب ليلبرور وكنرتن المدينه على عقب في محاوله للعثور على الجاني,"['كوميديا', 'مغامرات']"
فيلم عباره عن فيلم من بطوله ريان رينولدز وخوسيه لويس غارسيا بيريز وروبرت باترسون بول هو سائق شاحنه امريكي يعمل في العراق بعد هجوم من قبل مجموعه من العراقيين استيقظ ليجد انه مدفون على قيد الحياه داخل تابوت مع,"['اثارة', 'دراما']"
عندما تتعرض مجموعه من الغرباء في مطعم مجاور على جانب الطريق للهجوم من قبل القوات الشيطانيه فان فرصتهم الوحيده للبقاء على قيد الحياه تقع على عاتق رئيس الملائكه,"['اثارة', 'اكشن']"
القصه يتحدث الفيلم عن محتال سابق جونسون خرج لتوه من السجن ويطالب بالثار لمقتل شقيقه بعد ان تم خيانتهما في عمليه سرقه منذ عده سنوات وخلال محاولته لتنفيذ مهمته يتم تعقبه من قبل شرطي مخضرم ثورنتون ذو التاريخ الاجرامي في سجل مهنته ويحمل في جعبته العديد من اﻷسرار,"['اثارة', 'اكشن', 'جريمة', 'دراما']"
فيلم هو فيلم من بطوله ميرا سورفينو وشين ويست وجوستين كيرك تسافر امراه الى مقصوره معزوله تبدا في التفكير بانها تفقد عقلها عندما ياتي صديقها للبقاء,"['اثارة', 'دراما', 'رعب']"
هو فيلم بطوله و و تعتمد طالبه في مدرسه ثانويه نظيفه على مدرسه الشائعات في المدرسه لتعزيز مكانتها الاجتماعيه والماليه,['دراما']
حكايه بائع مخفوق تجميدالحيوانات الاليفه ورحلته ليصبح اول المبشر الانجيلي من اي وقت مضى,['كوميديا']
هو فيلم من بطوله جوليا روبرتس وخافيير بارديم وريتشارد جنكينز تدرك المراه المتزوجه مدى عدم رضا زواجها وان حياتها بحاجه الى الذهاب في اتجاه مختلف بعد طلاق مؤلم وقالت انها,['دراما']
ركز على هجره اي بي مان الى هونغ كونغ في عام بينما كان يحاول نشر تخصصه في فنون الدفاع عن النفس وينغ تشون,"['اكشن', 'دراما']"
جونا هيكس هو فيلم بطوله جوش برولين ميغان فوكس وجون مالكوفيتش الجيش الامريكي يصنع صائد فضيه مزعج باوراق قضائيه على راسه عرضا لا يستطيع ان يرفضه في مقابل حريته يجب عليه وقف الارهابيين,"['اكشن', 'دراما']"
فيلم عباره عن فيلم من بطوله كريس براون وهايدن كريستنسن ومات ديلون تجد مجموعه من لصوص البنوك خطه قيمتها ملايين من الدولارات تقطعها مخبره صلبه,"['اكشن', 'جريمة']"
عندما يكون في روما فيلم من بطوله كريستين بيل وجوش دوهاميل وانجليكا هيوستن بيث هي شابه طموحه في نيو يورك وهي محظوظه في الحب ومع ذلك في رحله عاصفه الى روما وهي تسرق باندفاع بعض النقود من,['كوميديا']
تتم ترجمه مسرحيه شكسبير الملحميه من صفحه الى اخرى مع تغيير جنس الشخصيه الرئيسيه بروسبيرو من ذكر الى اخر,"['دراما', 'كوميديا']"
هذه المره هو القتال في اول بطوله بين السجون مع ركبه واحده,"['اكشن', 'جريمة', 'دراما']"
هو فيلم من بطوله و و على الشاطئ الشرقي لنيوزيلندا في عام يحصل بوي وهو طفل في الحاديه عشره من عمره ومروحه مايكل جاكسون المتدينين على فرصه لمعرفه مجرمه الغائب,"['دراما', 'كوميديا']"
هو فيلم من بطوله و و تركزت اثاره نفسيه حول في مجال العمليات السوداء و الوكيل الذي يضغط على ارهابي مشتبه به ليكشف عن الموقع,"['اثارة', 'جريمة', 'دراما']"
هو فيلم من بطوله زاكري جوردن وروبرت كابرون وراشيل هاريس مغامرات طفله تبلغ من العمر تخرج من المرحله الابتدائيه وتنتقل الى المرحله الاعداديه حيث يتعلم فيها العواقب,"['دراما', 'كوميديا']"
الملاكم الوليد الذي يحاول الهروب من ظل شقيقه الملاكمه الاكبر سنا الاكثر شهره ولكن المضطربه والحصول على بلده,['دراما']
هو فيلم من بطوله راسل كرو اليزابيث بانكس وليام نيسون تنقلب حياه الزوجين راسا على عقب عندما تتهم الزوجه بجريمه قتل,"['اثارة', 'اكشن', 'جريمة']"
فيلم هو فيلم من بطوله و و بعد ان يرحل مدرب كره السله في المدرسه الثانويه يلتقي خمسه اصدقاء حميمين وزملاء سابقين في الفريق في عطله نهايه الاسبوع في الرابع من يوليو,['كوميديا']
مع علم العالم الان بهويته كرجل حديدي يجب على توني ستارك ان يتعامل مع كل من تدهور حالته الصحيه ورجل جنون انتقامي له علاقات مع,['اكشن']
هوبرت البالغ من العمر مرتبك وممزق بسبب علاقه الحب والكراهيه مع والدته التي تاكله اكثر فاكثر كل يوم بعد المحن الاليمه والحوادث الماساويه سيجد هوبرت والدته على ضفاف نهر سانت لورانس حيث نشا وحيث سيتم ارتكاب جريمه قتل قتل الطفوله,['دراما']
قصه حكم بريان كلاف المثير للجدل لمده كمدرب لنادي ليدز يونايتد الانكليزي لكره القدم,['دراما']
يستعد سام شيل المقاتل الرياضي الوسيم والزوج المحب والاب المخلص للسفر في رحلته الثانيه الى افغانستان في الوقت ذاته يخرج شقيقه تومي من السجن والذي كان متهما بسرقه بنك ويقيم معه تتحطم طائره سام ويقع ويعتقد الجميع انه مات ويقرر تومي رعايه ارمله اخيه وابنائه يعود سام من الاسر ويبدا بالشك في وجود علاقه بين اخيه وزوجته,['دراما']
كان تشارلي ودان افضل اصدقاء وشركاء تجاريين منذ ثلاثين شركتهم للعلاقات العامه في مانهاتن على وشك ابرام صفقه تجاريه ضخمه مع شركه يابانيه مع اسبوعين من انهاء العقد يحصل دان على مفاجاه امراه تزوجها في حاله سكر قبل ما يقرب من تسع سنوات تم الغاؤها في اليوم التالي تظهر لتخبره انه والد توامها وهما الان في السابعه وهي سابقى في السجن لمده بسبب احتجاج سياسي يتطوع دان للحفاظ على على الرغم من انه مشدود وجاهل بمساعده تشارلي هل هناك اي طريقه يمكنهم من خلالها ان يكونوا ويلبي توقعات الاطفال ولا يزال بامكانهم الحصول على الحساب,['كوميديا']
اجبر لبعض الوقت على ان يكون يهرب من اسريه مع صبي وينضم الى مجموعه من الصليبيين في سعيهم الى الارض المقدسه,"['دراما', 'مغامرات']"
بينما يبدا هاري بوتر عامه السادس في هوجورتس يكتشف يحمل علامه ملكيه الامير نصف الدم ويبدا في معرفه المزيد عن الماضي المظلل للورد فولدمورت,['مغامرات']
بفضل التكنولوجيا السريه التي تمت سرقتها انشا الارهابيون جنديا عالميا من الجيل التالي وهو مقاتل من النخبه تم تعديله جينيا في اله قتل قابله للبرمجه مع هذا القائد السابق لبطوله للوزن الثقيل اندريه يقود الطريق فهم يستغلون مفاعل تشرنوبيل النووي المعطل مما يهدد باطلاق سحابه اشعاعيه قاتله,"['اثارة', 'اكشن']"
في عام يقوم الملياردير كين كاسل مايكل سي هول ببناء نموذج كامل للعبه مشتقه من الخيال العلمي في ملكيه تابعه له حيث يتم التحكم بمن يدخل بها من قبله بواسطه تقنيات متطوره للتلاعب بالعقول للنموذج الذي بناه كاسل يتم تقسيم العالم الى نوعين من البشر من يملكون ومن لا يملكون حيث يقوم كاسل بواسطه اعضاء من النوع الاول من البشر بالتحكم بسلوك اعضاء المجموعه الثانيه مستخدمين في ذلك نوعين من الالعاب المتطوره المستخدمه في العاب الفيديو المرتكزه على تقنيه الواقع الافتراضي,"['اثارة', 'اكشن']"
تتعرض احلام جيمس برينان في القيام برحله صيفيه اوروبيه قبل الالتحاق بالجامعه في نيويورك ـ للانهيار بسبب خسائر ماديه يتعرض لها والداه والاسوا انها تدفعه للعمل في حديقه لتدبير نفقات دراسته يكتسب من خلال هذا العمل خبرات كثيره عن الحب والحياه والالم تعطيه لاتنسى,"['دراما', 'كوميديا']"
العالم السفلي صعود الليكانز الفيلم هو استكمال للجزئين السابقين من السلسله نفسه والتي تدور احداثه حول الصراع الدموي بين تجار الموت مصاصي الدماء وعبيدهم الليكانز المستذئبين والذين يوحدون صفوفهم بقياده احد شباب الليكانز لوسيان من اجل الانتقام من قائد مصاصي الدماء والذي تقع ابنته في حب عدوه لوسيان وتنجح في اخفاء تلك العلاقه حتى تنضم بالفعل لتلك الحرب الداميه لكنها تكون الى جانب الشاب الذي صار قائدا في الحرب ضد والدها,"['اثارة', 'اكشن']"
فى المستقبل البعيد اثنين من رواد الفضاء يستيقظان من سباتهم الطويل بدون ذاكره لا يعرف احدهما الاخر لكن هذه المشكله تتضاءل امام اهوال اخرى حيث يكتشفان ان المركبه الفضائيه التى يقطنوها قد هجرت بالكامل ولم يبقى سواهما ويكتشفا بعد ذلك ان العالم كما نعرفه الان قد اختفى لكن الاكتشاف المخيف انهما ليسا بمفردهما على متن السفينه وان هناك كينونه ما شريره تجوب الفضاء لا تريد بهم بالاضافه لوجود وباء يدعى باندورم هو السبب الرئيسى فى كل هذا يبدا الاثنان فى محاوله جمع الخيوط لحل غموض اللغز الذى يحيط بهما ويهدد حياتهما ويحاولان انقاذ السفينه او الهرب منها قبل ان تتداعى وتنهار بالكامل,"['اكشن', 'رعب']"
مدرسه ابتدائيه تنظم فتطلب من طلابها ان يرسمو لوحات عن كيفيه تخيلهم للمستقبل ومن ثم تتم دفن هذه اللوحات في ارضيه المدرسه و بعد خمسين عام من ذلك التاريخ يتم الفتح عن اللوحات الا لوحه و احده تم تسجيل عليها ارقام عشوائيه يتبين فيما بعد ان هذه الارقام هي تواريخ كوارث حصلت في القرون و السنوات الماضيه و هي بنفس الوقت تتوقع حدوث ثلاث كوارث في المستقبل,['دراما']
جو لينوود جندي مقاتل في البحريه الامريكيه من فئه القوات الخاصه يذهب مع زوجته روبين الى احد فنادق الخمسه نجوم لقضاء اجازه لكن لسوء حظه تسيطر احدى العصابات على الفندق وتتخذ نزلاءه رهائن وتقوم بعزل زوجه روبين لعدم تنفيذها الاوامر فيقوم باستحضار خبراته القتاليه باكملها حتى يقاتل تلك العصابه الشرسه بمفرده,"['اثارة', 'اكشن', 'دراما']"
يبحث برونو اللامع والمثلي الجنس عن الشهره الجديده في امريكا,['كوميديا']
فى حيث الابطال الخارقين بديله السابق موجوده قتل زميل يرسل بالموقع رورشاخ الاقتصاص في تحقيقاته الخاصه المتراميه الاطراف كشف شيء يمكن ان تغير تماما مجرى التاريخ كما نعرفها,"['اكشن', 'دراما']"
القصه يقرر مجموعه من الاصدقاء اﻹيرانيين ان يتوجهوا الى احدى البلدات المطله على البحر من اجل قضاء اﻹجازه وتقوم زبيده بدعوه معلمه ابنتها ايلي بغرض تقديمها الى صديقها المطلق احمد وتعريفها به لكن الفتاه تتصرف على نحو غامض وتبدو وكانها لا تشعر بالراحه خاصه بسبب رغبتها الملحه في العوده الى طهران وتنقلب اﻹجازه الى رحله بحث عن ايلي بعد حادثه كادت ان تؤدي الى غرق واحد من ابناء الرفقه,"['اثارة', 'دراما']"
سوف يلجا المدان الهارب عن غير قصد الى حظيره في الليله نفسها التي يخوض فيها الملاك ابريل ومارتن معركه شرسه رصاصه بندقيه تنطلق داخل المنزل ابريل يسحرج جثه مارتن خارج ويكتشف ويل ويقنعها بانه ليس هناك لالحاق الاذى بها ولكنه شهد على جريمه القتل حتى يتعاونوا او يذهبون الى السجن يخرج الاثنان للتخلص من الجسم فقط لمعرفه انه لم يمت وتتحول مهمه التخلص الى كابوس خطف وكما يحاول الاثنان ان يتنقلوا في مسار الاحداث يجدون انه يجب عليهم اتخاذ بعض الخيارات الصعبه لمنع فقدانها كلها,"['جريمة', 'كوميديا']"
بول بارت رجل متزوج ويحب عائلته يعمل بول كحارس امن في احد المراكز التجاريه في نيو جيرسي لسنوات عديده كان بول يتقدم للعمل كشرطي لكنه كان ما يخفق في الاختبار الجسدي بسبب وزنه الزائد في احد الايام تقوم عصابه مسلحه بالسطو على المركز التجاري وتحاصره وتحتجز رهائن بداخله وبسبب حس بول الامني يصبح عين الشرطه في الداخل وينجح في النهايه في الايقاع بالعصابه وتحقيق حلمه بالانضمام للشرطه,"['اكشن', 'جريمة', 'كوميديا']"
العلاقه التي تجمع بين استاذ جامعي باركر ويلسون ريتشارد جير وبين احد الكلاب الضاله عندما يجده بالصدفه في محطه القطار وياخذه معه للعيش في منزله ومع عائلته,['دراما']
المنشار حيث يعود الجزء السادس من فيلم المنشار ذلك السفاح الرهيب و يكون به المحقق هوفمان هو المحرك الاساسى للقضيه وباقتراب الشرطه الفيدراليه من القبض عليه يضع هوفمان خطهلايقاف ال كلعبه تماما كباقي اجزاء المنشار لكن هذه المره اكبر,"['اثارة', 'رعب']"
مراهقين في الغابه يجدون انفسهم محاصرين من اكل لحوم بشر وقاتل وحشي وفي الوقت نفسه عربه شرطه محمله بالمساجين المرحلين الى سجن تنقلب بفعل مهاجمتها من اكل لحوم البشر ويجد الجميع ان الاوضاع مقلوبه وعليهم ان يتخطوا هذا الامر,['رعب']
يعاني ريتشارد جيف دانييلز من الفشل في عمله كروائي ومازال الرجل في عمره هذا يخوض مع صديقه الخيالي البطل الخارق كابتن ايكسيلانت على نصيحه من زوجته ينتقل ريتشارد الى شاطيء لونج ايلاند خلال موسم الشتاء ليحاول التركيز والتغلب على نضوب افكاره يلتقي هناك بالمراهقه ابي ايما ستون وتنشا بينهما غير متوقعه ويظهر ان ابي تمتلك القدره على تعليم ريتشارد او اثنين عن النضوج والحياه,"['دراما', 'كوميديا']"
شاب يدعى بعمر السابعه عشر نجم في فريق كره السله لمدرسته و المستقبل الكبير بانتظاره لكنه يتخلى عن كل احلامه ليشارك حياته مع صديقته و لكن بعد مرور عشرين سنه تقريبا من ذلك الوقت تصبح حياته كئيبه ومليئه بالمشاكل الي ان تفتح امامه فرصه جديده عندما يعود بشكل عجيب الى عمر السابعه عشر اي بمظهر شاب فيالسابعه عشر من عمره لكن في زمنه الحديث لذا يقرر ان يعود ليسجل في مدرسه ثانويهليجدد احلامه التي ذهبت في السابق و يعيد مستقبله الذي ضاع,['كوميديا']
صفقه يعقدها رجل محبط من العداله لكى يحصل على حقه بنفسه فيتفق مع مجموعه من القتله و تطارده الشرطه,"['اثارة', 'جريمة', 'دراما']"
يحاول وكيل الانتربول الكشف عن دور مؤسسه ماليه رفيعه المستوى في حلقه دوليه للتعامل مع الاسلحه,"['اكشن', 'جريمة', 'دراما']"
